           1     1.75193     1.75193           0
           2     1.74207       1.747  0.00493044
           3     1.76386     1.75262  0.00630031
           4     1.79001     1.76197   0.0103549
           5     1.74716     1.75901  0.00855003
           6     1.77188     1.76115  0.00730339
           7     1.76081      1.7611  0.00617269
           8     1.75801     1.76072  0.00535971
           9      1.7755     1.76236  0.00500414
          10     1.75084     1.76121  0.00462167
          11     1.76474     1.76153   0.0041928
          12     1.74762     1.76037  0.00399914
          13     1.77458     1.76146  0.00383762
          14     1.78007     1.76279  0.00379351
          15     1.75891     1.76253  0.00354102
          16     1.79208     1.76438  0.00379241
          17     1.77646     1.76509  0.00363255
          18     1.75705     1.76464  0.00345379
          19     1.73659     1.76317  0.00358519
          20     1.78115     1.76407  0.00351808
