           1     1.16795     1.16795           0
           2     1.16138     1.16467  0.00328696
           3     1.17591     1.16841  0.00420021
           4     1.19334     1.17465  0.00690326
           5     1.16477     1.17267  0.00570002
           6     1.18125      1.1741  0.00486893
           7     1.17387     1.17407  0.00411513
           8       1.172     1.17381  0.00357314
           9     1.18367     1.17491   0.0033361
          10     1.16723     1.17414  0.00308111
          11      1.1765     1.17435   0.0027952
          12     1.16508     1.17358  0.00266609
          13     1.18305     1.17431  0.00255841
          14     1.18672     1.17519    0.002529
          15     1.17261     1.17502  0.00236068
          16     1.19472     1.17625  0.00252828
          17     1.18431     1.17673   0.0024217
          18     1.17137     1.17643  0.00230253
          19     1.15773     1.17545  0.00239012
          20     1.18744     1.17604  0.00234539
