           1     1.77899     1.77899           0
           2     1.56733     1.67316    0.105831
           3     1.51361     1.61997   0.0810056
           4     1.65635     1.62907   0.0579969
           5     1.59041     1.62134   0.0455847
           6     1.61145     1.61969   0.0372562
           7     1.50952     1.60395   0.0352013
           8     1.71086     1.61731   0.0332855
           9     1.58563     1.61379   0.0295654
          10     1.64476     1.61689   0.0266248
          11     1.67661     1.62232   0.0246874
          12      1.6212     1.62223   0.0225366
          13     1.68177     1.62681   0.0212306
          14     1.71712     1.63326   0.0206873
          15     1.62062     1.63241   0.0192772
          16     1.55346     1.62748   0.0186952
          17     1.56878     1.62403   0.0178974
          18     1.54605     1.61969    0.017421
          19     1.57595     1.61739   0.0166387
          20     1.64536     1.61879   0.0158467
          21     1.60991     1.61837   0.0150791
          22     1.55313      1.6154     0.01468
          23     1.63297     1.61617    0.014048
          24     1.67274     1.61852   0.0136549
          25     1.60714     1.61807   0.0131053
          26     1.66551     1.61989   0.0127227
          27     1.70999     1.62323    0.012689
          28     1.72272     1.62678   0.0127333
          29     1.58253     1.62526   0.0123808
          30     1.49306     1.62085   0.0127468
          31     1.62422     1.62096   0.0123292
          32     1.76855     1.62557   0.0127978
          33     1.66041     1.62663   0.0124487
          34     1.62198     1.62649   0.0120778
          35     1.72135      1.6292   0.0120367
          36     1.67879     1.63058   0.0117784
          37     1.74115     1.63357    0.011839
          38     1.60668     1.63286    0.011545
          39     1.56788     1.63119   0.0113678
          40      1.6143     1.63077    0.011088
          41     1.63492     1.63087   0.0108147
          42     1.63775     1.63104   0.0105553
          43     1.60706     1.63048    0.010322
          44     1.65743     1.63109   0.0101032
          45     1.67568     1.63208  0.00992576
          46     1.63815     1.63221  0.00970848
          47     1.73133     1.63432  0.00973096
          48     1.58708     1.63334  0.00957679
          49     1.47934      1.6302  0.00989185
          50     1.57773     1.62915  0.00974863
