           1    -5.19006    -5.19006           0
           2    -4.97728    -5.08367    0.106393
           3    -4.92058    -5.02931   0.0820274
           4    -5.06455    -5.03812   0.0586677
           5     -4.9994    -5.03038   0.0460989
           6    -5.02173    -5.02893   0.0376672
           7    -4.91998    -5.01337   0.0354359
           8    -5.12087    -5.02681   0.0335015
           9     -4.9963    -5.02342   0.0297393
          10    -5.05599    -5.02667   0.0267983
          11    -5.08792    -5.03224   0.0248711
          12    -5.03248    -5.03226   0.0227041
          13    -5.09578    -5.03715   0.0214487
          14     -5.1286    -5.04368   0.0209045
          15    -5.02978    -5.04275    0.019483
          16    -4.96494    -5.03789   0.0188624
          17      -4.977    -5.03431   0.0180766
          18    -4.95371    -5.02983   0.0176212
          19    -4.98644    -5.02755   0.0168237
          20     -5.0562    -5.02898   0.0160245
          21    -5.02063    -5.02858   0.0152475
          22    -4.96346    -5.02562   0.0148363
          23    -5.04461    -5.02645   0.0142006
          24    -5.08438    -5.02886   0.0138086
          25    -5.01817    -5.02843   0.0132517
          26    -5.07408    -5.03019   0.0128523
          27    -5.11721    -5.03341   0.0127802
          28    -5.12928    -5.03684   0.0127823
          29    -4.98952     -5.0352   0.0124412
          30    -4.90034    -5.03071   0.0128326
          31    -5.03135    -5.03073   0.0124117
          32    -5.17563    -5.03526   0.0128424
          33    -5.06895    -5.03628   0.0124889
          34    -5.03075    -5.03612   0.0121171
          35    -5.12875    -5.03876   0.0120598
          36    -5.08843    -5.04014    0.011801
          37    -5.15179    -5.04316   0.0118676
          38    -5.01883    -5.04252   0.0115688
          39    -4.97975    -5.04091   0.0113826
          40    -5.02491    -5.04051   0.0111016
          41    -5.04611    -5.04065   0.0108283
          42    -5.04658    -5.04079   0.0105683
          43    -5.01574    -5.04021    0.010336
          44     -5.0685    -5.04085   0.0101189
          45    -5.08784    -5.04189  0.00994642
          46    -5.04944    -5.04206  0.00972917
          47    -5.14221    -5.04419  0.00975551
          48    -4.99585    -5.04318  0.00960306
          49    -4.88636    -5.03998  0.00993464
          50    -4.98904    -5.03896  0.00978709
