1       1.49813       1.49813             0
2       1.48628        1.4922     0.0059218
3       1.49681       1.49374    0.00374829
4       1.50392       1.49629    0.00367513
5       1.51334        1.4997    0.00444323
6       1.50875       1.50121    0.00392888
7       1.48596       1.49903    0.00397117
8       1.50348       1.49958    0.00348378
9       1.50027       1.49966    0.00307334
10       1.49746       1.49944    0.00275764
11       1.50673        1.5001    0.00258081
12       1.49535       1.49971    0.00238902
13       1.50528       1.50013    0.00223901
14       1.50546       1.50052    0.00210757
15        1.5059       1.50087    0.00199455
16       1.50354       1.50104    0.00187318
17        1.5029       1.50115    0.00176294
18       1.51299       1.50181    0.00178747
19       1.48103       1.50071    0.00201347
20        1.4819       1.49977    0.00212932
21       1.49781       1.49968    0.00202755
22       1.49707       1.49956    0.00193684
23        1.4984       1.49951     0.0018514
24       1.48811       1.49904    0.00183513
25       1.51384       1.49963    0.00185718
26       1.49403       1.49941    0.00179726
27       1.49983       1.49943    0.00172949
28       1.51311       1.49992    0.00173678
29       1.50404       1.50006    0.00168184
30       1.51547       1.50057    0.00170408
31       1.51932       1.50118     0.0017556
32       1.49539         1.501    0.00170946
33       1.50129       1.50101    0.00165687
34       1.49139       1.50072    0.00163209
35       1.50512       1.50085    0.00158975
36       1.50451       1.50095     0.0015483
37       1.50515       1.50106    0.00151013
38       1.51279       1.50137    0.00150192
39       1.51343       1.50168    0.00149523
40       1.49007       1.50139    0.00148601
41       1.48758       1.50105    0.00148797
42       1.48625        1.5007    0.00149429
43       1.51161       1.50095      0.001481
44       1.50985       1.50116      0.001461
45       1.50372       1.50121     0.0014293
46       1.50937       1.50139    0.00140908
47       1.50916       1.50156    0.00138864
48       1.50758       1.50168    0.00136519
49       1.50243        1.5017    0.00133713
50       1.51349       1.50193    0.00133116
51       1.50432       1.50198    0.00130564
52       1.50272       1.50199    0.00128036
53       1.51834        1.5023    0.00129329
54        1.4853       1.50199    0.00130759
55       1.50191       1.50199     0.0012836
56       1.50088       1.50197    0.00126062
57       1.48473       1.50166    0.00127468
58       1.49884       1.50162    0.00125346
59       1.48919        1.5014    0.00124989
60       1.49618       1.50132    0.00123196
61       1.49945       1.50129    0.00121199
62       1.50039       1.50127    0.00119236
63       1.49382       1.50115    0.00117923
64       1.49723       1.50109    0.00116228
65       1.49404       1.50098    0.00114939
66       1.48871        1.5008    0.00114701
67       1.49649       1.50073    0.00113159
68       1.50999       1.50087    0.00112311
69       1.51526       1.50108    0.00112618
70       1.50378       1.50112    0.00111064
71       1.49289         1.501      0.001101
72       1.49691       1.50095    0.00108709
73       1.50852       1.50105    0.00107711
74       1.50485        1.5011    0.00106369
75       1.50358       1.50113    0.00104993
76       1.49065         1.501    0.00104517
77       1.51753       1.50121    0.00105362
78       1.49882       1.50118    0.00104048
79       1.49772       1.50114    0.00102815
80       1.50005       1.50112    0.00101531
81       1.49795       1.50108    0.00100346
82       1.51081        1.5012   0.000998232
83       1.48823       1.50105   0.000998437
84       1.50514       1.50109   0.000987681
85       1.49757       1.50105   0.000976871
86       1.50341       1.50108   0.000965833
87        1.4922       1.50098   0.000960113
88       1.49562       1.50092   0.000951089
89       1.51797       1.50111   0.000959664
90       1.49442       1.50103   0.000951842
91       1.50168       1.50104   0.000941351
92        1.4967       1.50099   0.000932256
93       1.48862       1.50086   0.000931729
94       1.50496        1.5009   0.000922794
95       1.50063        1.5009   0.000913033
96        1.4937       1.50083    0.00090658
97       1.49285       1.50074   0.000900949
98       1.50598        1.5008   0.000893307
99       1.50311       1.50082   0.000884545
100        1.5047       1.50086   0.000876513
