1       4.98123       4.98123             0
2       5.00668       4.99395     0.0127231
3       5.00483       4.99758    0.00819169
4       4.96357       4.98908      0.010288
5       4.97565       4.98639    0.00840908
6       4.97894       4.98515    0.00697729
7       5.00819       4.98844    0.00675333
8       5.02053       4.99245    0.00709186
9       5.02796        4.9964    0.00739469
10       4.99019       4.99578    0.00664304
11       4.98768       4.99504    0.00605378
12       4.99377       4.99493    0.00552733
13       4.99284       4.99477    0.00508697
14       4.99456       4.99476    0.00470965
15       4.99523       4.99479    0.00438456
16       4.97545       4.99358    0.00427586
17       5.00249        4.9941    0.00405055
18       5.00924       4.99495    0.00391032
19       5.04162        4.9974    0.00444026
20        4.9947       4.99727    0.00421456
21       5.00699       4.99773    0.00403549
22       5.00736       4.99817    0.00387251
23       4.98742        4.9977    0.00372971
24       5.02749       4.99894    0.00378054
25       5.03712       5.00047    0.00393455
26       5.02853       5.00155    0.00393128
27       5.00379       5.00163    0.00378379
28       4.97606       5.00072    0.00375879
29       4.97399        4.9998    0.00374216
30       4.98058       4.99916    0.00367159
31       5.01619        4.9997    0.00359345
32       4.99019       4.99941    0.00349201
33       4.97901       4.99879    0.00344054
34       4.97498       4.99809    0.00341051
35       5.01787       4.99865    0.00335952
36       5.01618       4.99914    0.00330096
37       5.00141        4.9992    0.00321109
38       5.01688       4.99967    0.00315989
39       5.00501        4.9998    0.00308084
40       4.98763        4.9995    0.00301823
41        4.9813       4.99906    0.00297697
42       4.95188       4.99793    0.00311484
43       5.01642       4.99836    0.00307179
44       5.01598       4.99876    0.00302774
45       5.00707       4.99895    0.00296544
46       4.98171       4.99857    0.00292436
47       5.05127       4.99969    0.00307326
48       4.98662       4.99942    0.00302085
49       5.01852       4.99981    0.00298413
50       5.00555       4.99993    0.00292609
51       4.95457       4.99904    0.00300287
52       4.99461       4.99895    0.00294578
53       5.00503       4.99907    0.00289194
54        5.0429       4.99988     0.0029517
55       4.95734        4.9991      0.002999
56       4.99631       4.99905    0.00294538
57       5.00152        4.9991    0.00289357
58       4.99852       4.99909    0.00284326
59       4.98373       4.99883    0.00280675
60       5.00774       4.99898    0.00276356
61       4.95061       4.99818    0.00283116
62       4.99495       4.99813    0.00278561
63        4.9647        4.9976    0.00279193
64       5.00937       4.99778    0.00275411
65       4.95598       4.99714    0.00278666
66       5.00727       4.99729    0.00274839
67       5.00886       4.99747    0.00271256
68       4.99836       4.99748     0.0026724
69       4.97811        4.9972    0.00264831
70       5.01805        4.9975    0.00262713
71          5.01       4.99767    0.00259585
72       5.02149         4.998    0.00258082
73       4.98689       4.99785    0.00254977
74       5.02569       4.99823    0.00254305
75        4.9765       4.99794    0.00252558
76       5.00903       4.99808    0.00249639
77       4.98147       4.99787    0.00247319
78       5.03557       4.99835    0.00248867
79       5.00895       4.99849    0.00246063
80       4.99552       4.99845    0.00242996
81       5.02379       4.99876    0.00242008
82       4.95488       4.99823    0.00244954
83       4.98817       4.99811    0.00242288
84       4.99006       4.99801    0.00239578
85       4.99932       4.99803    0.00236748
86         5.026       4.99835    0.00236229
87       5.03394       4.99876    0.00237054
88       5.02243       4.99903    0.00235883
89       5.02476       4.99932    0.00235003
90       4.98926       4.99921    0.00232646
91       4.99232       4.99913      0.002302
92        5.0442       4.99962    0.00232895
93       5.00141       4.99964    0.00230385
94       5.01069       4.99976    0.00228224
95       5.00365        4.9998    0.00225847
96       4.98678       4.99966    0.00223893
97        4.9605       4.99926    0.00225221
98       4.96855       4.99895    0.00225102
99       4.97121       4.99867    0.00224571
100       5.00819       4.99876    0.00222518
