0 16.0583 0 6.38839 0
1 15.0579 1.00042 5.69835 0.690037
2 14.008 1.19829 5.95544 0.474139
3 14.3953 0.931673 5.85943 0.348742
4 14.1189 0.772801 5.59712 0.376533
5 14.7191 0.870849 5.5348 0.313691
6 15.0259 0.79738 5.49434 0.268187
7 14.9634 0.69337 5.50562 0.23253
8 14.5783 0.722676 5.57215 0.215594
9 14.7941 0.681445 5.56628 0.192923
10 14.8772 0.621973 5.57357 0.174657
11 14.899 0.568198 5.48543 0.182179
12 14.7989 0.532163 5.45019 0.171246
13 14.7145 0.499851 5.44096 0.158811
14 14.7343 0.465756 5.4816 0.153329
15 14.6504 0.443688 5.58927 0.179341
16 14.6791 0.41776 5.62341 0.171886
17 14.638 0.396003 5.63508 0.162476
18 14.8127 0.413297 5.58906 0.160427
19 14.8909 0.399811 5.59925 0.152535
20 14.8166 0.387475 5.63481 0.149384
21 14.8215 0.369475 5.5971 0.147339
22 14.8054 0.353411 5.59134 0.140905
23 14.6744 0.362816 5.69977 0.17308
24 14.7374 0.353658 5.72658 0.168164
25 14.7251 0.340006 5.67775 0.168784
26 14.6515 0.335346 5.70779 0.165167
27 14.6174 0.324949 5.70957 0.159169
28 14.6275 0.313708 5.66127 0.160999
29 14.6685 0.305829 5.62202 0.160416
30 14.6997 0.297443 5.61289 0.155423
31 14.6395 0.294227 5.62384 0.150886
32 14.5511 0.298565 5.66795 0.152749
33 14.5383 0.289935 5.69429 0.150511
34 14.5622 0.282548 5.64587 0.153962
35 14.5441 0.275186 5.67191 0.151874
36 14.6278 0.280435 5.6562 0.148546
37 14.7002 0.282386 5.63761 0.145774
38 14.7012 0.275052 5.61691 0.143488
39 14.785 0.280908 5.57882 0.144948
40 14.7557 0.275534 5.56543 0.142002
41 14.7763 0.269674 5.5613 0.138641
42 14.8259 0.267964 5.5869 0.137778
43 14.8734 0.266076 5.56265 0.136777
44 14.8799 0.260177 5.56218 0.133704
45 14.8892 0.25463 5.55857 0.130815
46 14.8477 0.252591 5.54667 0.128554
47 14.9228 0.258434 5.51207 0.130516
48 14.8541 0.262262 5.50283 0.128158
49 14.8471 0.257058 5.50478 0.125584
50 14.9094 0.259534 5.49671 0.123361
51 14.916 0.254581 5.46351 0.125439
52 14.9389 0.250772 5.45183 0.123602
53 14.9496 0.246318 5.43199 0.122904
54 14.9011 0.246621 5.44543 0.121394
55 14.8879 0.242531 5.42565 0.120836
56 14.8429 0.242452 5.43794 0.119332
57 14.8391 0.238266 5.4391 0.117262
58 14.9164 0.246612 5.4425 0.115307
59 14.8937 0.243527 5.4279 0.114306
60 14.8912 0.239514 5.44971 0.114513
61 14.8814 0.235825 5.46713 0.113991
62 14.8914 0.232268 5.44814 0.113764
63 14.8886 0.228628 5.46099 0.112708
64 14.9307 0.228995 5.48089 0.112732
65 14.9313 0.2255 5.50306 0.113203
66 14.9083 0.2233 5.48208 0.113458
67 14.9199 0.220295 5.50408 0.113922
68 14.9021 0.2178 5.52196 0.113674
69 14.9125 0.214915 5.50148 0.113893
70 14.8997 0.212255 5.49589 0.112417
71 14.8884 0.209592 5.50001 0.110921
72 14.8678 0.20772 5.50614 0.109562
73 14.9099 0.209166 5.50075 0.108206
74 14.9113 0.206363 5.51345 0.107506
75 14.8982 0.20405 5.50109 0.1068
76 14.8782 0.202374 5.52749 0.10866
77 14.8624 0.200386 5.5135 0.108165
78 14.8703 0.197991 5.50894 0.106885
79 14.8599 0.195777 5.5017 0.105788
80 14.8834 0.194771 5.48891 0.105254
81 14.8755 0.192542 5.5061 0.105374
82 14.9349 0.199252 5.48648 0.10593
83 14.9768 0.201286 5.47299 0.105527
84 14.9542 0.200191 5.47352 0.104279
85 14.9652 0.198159 5.47215 0.103069
86 14.9876 0.197142 5.45877 0.102752
87 14.96 0.19683 5.48184 0.104163
88 14.9667 0.194718 5.47445 0.10325
89 14.9781 0.192881 5.46544 0.102494
90 14.9799 0.190759 5.45104 0.102379
91 15.0156 0.192006 5.43153 0.103122
92 15.0015 0.190447 5.44064 0.102413
93 14.9793 0.18972 5.44631 0.101476
94 14.9572 0.18901 5.44541 0.100406
95 14.9808 0.188523 5.43016 0.100519
96 15.0039 0.187989 5.42263 0.0997615
97 15.0301 0.187902 5.40409 0.100464
98 15.0524 0.187326 5.39544 0.0998189
99 15.0631 0.185748 5.40419 0.099202
