0 16.4747 0 5.48023 0
1 17.0566 0.581922 6.22402 0.743788
2 16.2458 0.877676 5.85906 0.563559
3 15.4837 0.982826 6.05768 0.445251
4 15.1837 0.81828 6.19151 0.369945
5 14.6206 0.873771 6.30361 0.322192
6 14.7007 0.742805 6.12318 0.326659
7 15.0794 0.746476 5.9179 0.349527
8 14.5705 0.832057 5.77729 0.338807
9 14.7284 0.760775 5.65255 0.32771
10 14.5855 0.702827 5.62519 0.297684
11 14.4338 0.659284 5.62248 0.271761
12 14.6189 0.634076 5.55216 0.259685
13 14.7629 0.604431 5.49779 0.246494
14 14.719 0.564402 5.41152 0.245153
15 14.8055 0.534998 5.38772 0.230551
16 14.7049 0.512525 5.45748 0.227523
17 14.6733 0.484245 5.47003 0.214878
18 14.5764 0.468176 5.50454 0.206164
19 14.6287 0.447216 5.5176 0.19602
20 14.6106 0.425772 5.509 0.18665
21 14.531 0.413702 5.47677 0.18086
22 14.4518 0.403154 5.50073 0.174472
23 14.4233 0.387039 5.56674 0.17961
24 14.5126 0.381821 5.58158 0.172915
25 14.4912 0.367469 5.67317 0.189706
26 14.5187 0.35467 5.69004 0.183322
27 14.5212 0.341778 5.67201 0.177571
28 14.4894 0.33131 5.62623 0.177349
29 14.6129 0.343065 5.57819 0.177943
30 14.6389 0.332825 5.59671 0.1731
31 14.7386 0.337333 5.54257 0.176132
32 14.7771 0.329212 5.53663 0.170815
33 14.7684 0.3195 5.53668 0.165715
34 14.7324 0.312319 5.51749 0.16205
35 14.7115 0.30424 5.52829 0.157855
36 14.7657 0.300824 5.51293 0.154295
37 14.7436 0.293629 5.5003 0.15071
38 14.8115 0.293945 5.49813 0.146811
39 14.7844 0.287783 5.48334 0.143857
40 14.7319 0.285548 5.48852 0.1404
41 14.7444 0.278946 5.5027 0.137748
42 14.762 0.272954 5.52541 0.13641
43 14.8469 0.279844 5.53444 0.133579
44 14.8722 0.274723 5.54812 0.131292
45 14.9598 0.282618 5.53156 0.129471
46 15.0179 0.282572 5.53919 0.126915
47 15.0493 0.278402 5.49947 0.130436
48 15.0691 0.273378 5.4845 0.128621
49 15.0073 0.274893 5.49617 0.126561
50 14.9755 0.271318 5.52677 0.127773
51 14.9348 0.26915 5.5265 0.125292
52 14.9607 0.265296 5.53609 0.12328
53 14.9874 0.261695 5.54225 0.121132
54 14.9962 0.257044 5.54277 0.11891
55 14.9956 0.252413 5.54013 0.116797
56 15.0342 0.250936 5.51496 0.117459
57 15.0204 0.24696 5.51084 0.11549
58 15.0207 0.242738 5.49402 0.114755
59 14.9994 0.239606 5.47988 0.113708
60 14.9986 0.235646 5.46244 0.11318
61 15.0299 0.233918 5.45197 0.111831
62 15.0421 0.230498 5.4583 0.110223
63 15.0627 0.227799 5.47865 0.110381
64 15.0839 0.225265 5.46294 0.1098
65 15.0809 0.221846 5.47596 0.108905
66 15.1308 0.224149 5.44796 0.110862
67 15.1324 0.220834 5.44877 0.109222
68 15.1168 0.21817 5.4912 0.115689
69 15.112 0.215083 5.46106 0.117941
70 15.1441 0.214437 5.45523 0.116414
71 15.1498 0.211515 5.45897 0.114847
72 15.1649 0.209144 5.449 0.113701
73 15.161 0.206334 5.43084 0.113613
74 15.1726 0.203892 5.43116 0.112089
75 15.1873 0.201731 5.4364 0.110728
76 15.1672 0.200107 5.44161 0.109405
77 15.1194 0.203224 5.45149 0.108444
78 15.0991 0.201659 5.48721 0.112865
79 15.1208 0.200296 5.46383 0.113871
80 15.1029 0.198618 5.43832 0.115314
81 15.0832 0.197165 5.44098 0.11393
82 15.1067 0.196191 5.43157 0.112941
83 15.1026 0.193886 5.42754 0.111661
84 15.0876 0.192179 5.4205 0.110564
85 15.1099 0.191245 5.43304 0.109989
86 15.15 0.193239 5.4172 0.109865
87 15.1466 0.191062 5.41434 0.108647
88 15.158 0.189249 5.40981 0.107515
89 15.1333 0.188759 5.41117 0.106323
90 15.1342 0.186675 5.40227 0.105524
91 15.1216 0.185065 5.41576 0.105238
92 15.1218 0.183065 5.41628 0.104102
93 15.1278 0.181208 5.41111 0.103118
94 15.1347 0.179421 5.41258 0.102037
95 15.1367 0.177554 5.41486 0.100995
96 15.1414 0.175777 5.40172 0.100808
97 15.1404 0.173977 5.39817 0.0998369
98 15.1462 0.17231 5.40546 0.0990913
99 15.1258 0.171792 5.42556 0.100135
