1     -0.447961     -0.447961             0
2      -0.44285     -0.445405    0.00255547
3     -0.455366     -0.448726    0.00363331
4     -0.450691     -0.449217    0.00261572
5     -0.429635     -0.445301    0.00440954
6     -0.451782     -0.446381    0.00375896
7     -0.440932     -0.445603    0.00327086
8     -0.439474     -0.444836    0.00293439
9     -0.442511     -0.444578    0.00260076
10     -0.443862     -0.444507    0.00232729
11     -0.443882      -0.44445    0.00210588
12     -0.438009     -0.443913    0.00199591
13     -0.447765     -0.444209    0.00185973
14     -0.451786     -0.444751    0.00180483
15     -0.452421     -0.445262    0.00175629
16     -0.455306      -0.44589    0.00175872
17     -0.445456     -0.445864    0.00165222
18     -0.439734     -0.445524    0.00159453
19     -0.452314     -0.445881    0.00155004
20     -0.440138     -0.445594    0.00149827
21     -0.439979     -0.445326       0.00145
22     -0.450383     -0.445556     0.0014015
23      -0.45474     -0.445956    0.00139744
24     -0.449068     -0.446085    0.00134422
25     -0.446847     -0.446116    0.00128969
26     -0.442264     -0.445968    0.00124792
27     -0.449936     -0.446115    0.00120977
28     -0.437454     -0.445805    0.00120609
29     -0.440787     -0.445632    0.00117656
30     -0.453954      -0.44591    0.00117002
31     -0.423145     -0.445175    0.00134902
32     -0.429281     -0.444679    0.00139743
33     -0.445129     -0.444692    0.00135449
34     -0.439139     -0.444529    0.00132416
35     -0.447352      -0.44461     0.0012883
36     -0.450239     -0.444766    0.00126173
37     -0.435299      -0.44451    0.00125355
38     -0.449395     -0.444639    0.00122687
39      -0.44962     -0.444766     0.0012018
40     -0.428164     -0.444351    0.00124273
41       -0.4368     -0.444167    0.00122596
42     -0.443837     -0.444159    0.00119644
43     -0.437303        -0.444    0.00117911
44     -0.448407       -0.4441    0.00115635
45      -0.44955     -0.444221    0.00113683
46     -0.455954     -0.444476    0.00114072
47     -0.448299     -0.444557    0.00111914
48     -0.455498     -0.444785    0.00111904
49     -0.444972     -0.444789    0.00109597
50     -0.446599     -0.444825    0.00107444
