0 -0.0060021 0 -0.00133354 0
1 -0.0013681 0.00463399 -0.00149259 0.000159055
2 -0.00746433 0.00665748 -0.000929098 0.000570927
3 -0.00227726 0.00700477 -0.00123111 0.000504172
4 -0.000190121 0.00581345 -0.00061174 0.00073221
5 -0.00169612 0.00497984 -0.000324847 0.00066312
6 -0.00198703 0.00421878 2.81476e-05 0.000662342
7 -0.000563216 0.0039212 0.000227022 0.000607103
8 0.000528723 0.00362647 0.000388849 0.000559336
9 0.00154224 0.00339827 0.00047817 0.000508196
10 0.000112492 0.0033901 0.000455933 0.000460218
11 -0.000111645 0.00310283 0.000255901 0.00046531
12 -0.00040809 0.00286954 0.000145342 0.000442071
13 0.00182998 0.00347374 0.000131868 0.0004095
14 9.91399e-05 0.00366794 5.37456e-05 0.000389146
15 0.00014957 0.00343141 4.29844e-05 0.000364172
16 0.00123863 0.00340226 0.00013548 0.000354364
17 0.000725683 0.00324844 0.000209662 0.000342235
18 0.00153573 0.0031777 0.000106102 0.000339883
19 0.00169575 0.00301887 9.41237e-05 0.000322663
20 0.000708244 0.00303658 -3.71993e-05 0.000333829
21 0.00192219 0.00313946 -6.04285e-05 0.00031914
22 0.00138921 0.00304683 -9.70745e-05 0.000307143
23 0.00168423 0.002932 -0.000101879 0.000294106
24 0.000947039 0.00290729 -6.76128e-05 0.00028417
25 0.000452302 0.00283671 -6.97589e-05 0.000273031
26 0.000199257 0.00274133 -4.914e-05 0.000263532
27 0.00106643 0.00278031 -4.81695e-05 0.000253947
28 0.000153604 0.00283377 -4.4089e-05 0.000245068
29 -0.000117453 0.00275107 7.69588e-06 0.000242355
30 0.000414538 0.00271351 -2.2845e-05 0.000236388
31 -4.36146e-05 0.00266699 -1.99595e-05 0.0002289
32 -8.25628e-05 0.0025852 -3.28352e-05 0.000222229
33 -4.81104e-05 0.00250825 -5.83474e-05 0.000217098
34 -0.000455115 0.0024693 -0.000123421 0.000220619
35 -0.000566808 0.00240233 -0.000100723 0.000215601
36 -0.0010642 0.00238886 -0.000108781 0.000209848
37 -0.00197686 0.00249785 -8.96835e-05 0.000205142
38 -0.00172289 0.00244618 -7.53966e-05 0.000200323
39 -0.00167584 0.0023847 -8.73438e-05 0.000195616
40 -0.00192101 0.0023387 -6.92648e-05 0.00019164
41 -0.00131968 0.00236022 -3.06033e-05 0.000190975
42 -0.00114262 0.00231147 -1.18945e-05 0.000187417
43 -0.000957932 0.00226587 1.61409e-05 0.000185242
44 -0.000957525 0.00221494 -3.99567e-05 0.000189569
45 -0.000526984 0.00220863 -4.55125e-06 0.000188753
46 -0.000646268 0.00216441 1.8546e-05 0.000186132
47 -0.00078882 0.00212363 1.32143e-06 0.000183025
48 -0.00119609 0.00211934 2.83131e-05 0.000181272
49 -0.00150111 0.0020988 3.18877e-05 0.000177645
50 -0.00147569 0.0020574 5.32102e-05 0.000175428
51 -0.00116462 0.00204129 9.60889e-05 0.000177285
52 -0.000673156 0.00206183 7.71802e-05 0.000174932
53 -0.000496109 0.00203102 8.51618e-05 0.000171848
54 -0.000557253 0.00199469 8.31208e-05 0.000168707
55 -0.000534157 0.00195888 0.000113277 0.000168389
56 -0.000644059 0.00192734 0.000108124 0.000165489
57 -0.000360627 0.00191491 0.000118612 0.000162948
58 -0.000333114 0.00188238 9.24067e-05 0.000162292
59 -2.25594e-05 0.00187661 0.000101282 0.000159811
60 -0.000187714 0.00185297 7.96664e-05 0.000158649
61 -0.000248466 0.00182385 8.46675e-05 0.000156149
62 -0.000366361 0.00179853 5.68286e-05 0.000156152
